state,state_abb,fips,year,year_frac,law_class,law_class_subtype,handguns_or_long_guns,age_for_minimum_age_laws,law_id
Delaware,DE,10,2021,0,Firearm sales restrictions,Assault weapons ban,long gun,#N/A,DE1064
Delaware,DE,10,2022,0.504,Firearm sales restrictions,Assault weapons ban,long gun,#N/A,DE1064
Delaware,DE,10,2023,0.999,Firearm sales restrictions,Assault weapons ban,long gun,#N/A,DE1064
Delaware,DE,10,2015,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,DE1065
Delaware,DE,10,2016,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,DE1065
Delaware,DE,10,2017,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,DE1065
Delaware,DE,10,2018,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,DE1065
Delaware,DE,10,2019,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,DE1065
Delaware,DE,10,2020,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,DE1065
Delaware,DE,10,2021,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,DE1065
Delaware,DE,10,2022,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,DE1065
Delaware,DE,10,2023,0,Firearm sales restrictions,Assault weapons ban — federal,handgun,#N/A,DE1065
Delaware,DE,10,2015,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,DE1066
Delaware,DE,10,2016,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,DE1066
Delaware,DE,10,2017,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,DE1066
Delaware,DE,10,2018,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,DE1066
Delaware,DE,10,2019,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,DE1066
Delaware,DE,10,2020,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,DE1066
Delaware,DE,10,2021,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,DE1066
Delaware,DE,10,2022,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,DE1066
Delaware,DE,10,2023,0,Firearm sales restrictions,Assault weapons ban — federal,long gun,#N/A,DE1066
Delaware,DE,10,2015,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,DE1067
Delaware,DE,10,2016,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,DE1067
Delaware,DE,10,2017,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,DE1067
Delaware,DE,10,2018,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,DE1067
Delaware,DE,10,2019,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,DE1067
Delaware,DE,10,2020,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,DE1067
Delaware,DE,10,2021,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,DE1067
Delaware,DE,10,2022,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,DE1067
Delaware,DE,10,2023,0,Firearm sales restrictions,Ban on high capacity magazines – federal,handgun and long gun,#N/A,DE1067
Delaware,DE,10,2015,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,DE1068
Delaware,DE,10,2016,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,DE1068
Delaware,DE,10,2017,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,DE1068
Delaware,DE,10,2018,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,DE1068
Delaware,DE,10,2019,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,DE1068
Delaware,DE,10,2020,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,DE1068
Delaware,DE,10,2021,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,DE1068
Delaware,DE,10,2022,1,Minimum age,Minimum age purchase - federal,long gun,#N/A,DE1068
Delaware,DE,10,2023,0.999,Minimum age,Minimum age purchase - federal,long gun,#N/A,DE1068
Delaware,DE,10,2015,1,Minimum age,Minimum age purchase - federal,handgun,18,DE1069
Delaware,DE,10,2016,1,Minimum age,Minimum age purchase - federal,handgun,18,DE1069
Delaware,DE,10,2017,1,Minimum age,Minimum age purchase - federal,handgun,18,DE1069
Delaware,DE,10,2018,1,Minimum age,Minimum age purchase - federal,handgun,18,DE1069
Delaware,DE,10,2019,1,Minimum age,Minimum age purchase - federal,handgun,18,DE1069
Delaware,DE,10,2020,1,Minimum age,Minimum age purchase - federal,handgun,18,DE1069
Delaware,DE,10,2021,1,Minimum age,Minimum age purchase - federal,handgun,18,DE1069
Delaware,DE,10,2022,1,Minimum age,Minimum age purchase - federal,handgun,18,DE1069
Delaware,DE,10,2023,0.999,Minimum age,Minimum age purchase - federal,handgun,18,DE1069
Delaware,DE,10,2015,1,Minimum age,Minimum age possession - federal,handgun,18,DE1070
Delaware,DE,10,2016,1,Minimum age,Minimum age possession - federal,handgun,18,DE1070
Delaware,DE,10,2017,1,Minimum age,Minimum age possession - federal,handgun,18,DE1070
Delaware,DE,10,2018,1,Minimum age,Minimum age possession - federal,handgun,18,DE1070
Delaware,DE,10,2019,1,Minimum age,Minimum age possession - federal,handgun,18,DE1070
Delaware,DE,10,2020,1,Minimum age,Minimum age possession - federal,handgun,18,DE1070
Delaware,DE,10,2021,1,Minimum age,Minimum age possession - federal,handgun,18,DE1070
Delaware,DE,10,2022,1,Minimum age,Minimum age possession - federal,handgun,18,DE1070
Delaware,DE,10,2023,0.999,Minimum age,Minimum age possession - federal,handgun,18,DE1070
Delaware,DE,10,2015,1,Prohibited possessor,Violent misdemeanor,handgun and long gun,#N/A,DE1071
Delaware,DE,10,2016,1,Prohibited possessor,Violent misdemeanor,handgun and long gun,#N/A,DE1071
Delaware,DE,10,2017,1,Prohibited possessor,Violent misdemeanor,handgun and long gun,#N/A,DE1071
Delaware,DE,10,2018,1,Prohibited possessor,Violent misdemeanor,handgun and long gun,#N/A,DE1071
Delaware,DE,10,2019,1,Prohibited possessor,Violent misdemeanor,handgun and long gun,#N/A,DE1071
Delaware,DE,10,2020,1,Prohibited possessor,Violent misdemeanor,handgun and long gun,#N/A,DE1071
Delaware,DE,10,2021,1,Prohibited possessor,Violent misdemeanor,handgun and long gun,#N/A,DE1071
Delaware,DE,10,2022,1,Prohibited possessor,Violent misdemeanor,handgun and long gun,#N/A,DE1071
Delaware,DE,10,2023,0.999,Prohibited possessor,Violent misdemeanor,handgun and long gun,#N/A,DE1071
Delaware,DE,10,2015,0,Untraceable firearms,N/A,handgun and long gun,#N/A,DE1072
Delaware,DE,10,2016,0,Untraceable firearms,N/A,handgun and long gun,#N/A,DE1072
Delaware,DE,10,2017,0,Untraceable firearms,N/A,handgun and long gun,#N/A,DE1072
Delaware,DE,10,2018,0,Untraceable firearms,N/A,handgun and long gun,#N/A,DE1072
Delaware,DE,10,2019,0,Untraceable firearms,N/A,handgun and long gun,#N/A,DE1072
Delaware,DE,10,2020,0,Untraceable firearms,N/A,handgun and long gun,#N/A,DE1072
Delaware,DE,10,2021,0,Untraceable firearms,N/A,handgun and long gun,#N/A,DE1072
Delaware,DE,10,2022,0.951,Untraceable firearms,N/A,handgun and long gun,#N/A,DE1072
Delaware,DE,10,2023,0.999,Untraceable firearms,N/A,handgun and long gun,#N/A,DE1072
Florida,FL,12,2015,1,Background checks,Sales from dealer,handgun,#N/A,FL1002
Florida,FL,12,2016,1,Background checks,Sales from dealer,handgun,#N/A,FL1002
Florida,FL,12,2017,1,Background checks,Sales from dealer,handgun,#N/A,FL1002
Florida,FL,12,2018,1,Background checks,Sales from dealer,handgun,#N/A,FL1002
Florida,FL,12,2019,1,Background checks,Sales from dealer,handgun,#N/A,FL1002
Florida,FL,12,2020,1,Background checks,Sales from dealer,handgun,#N/A,FL1002
Florida,FL,12,2021,1,Background checks,Sales from dealer,handgun,#N/A,FL1002
Florida,FL,12,2022,1,Background checks,Sales from dealer,handgun,#N/A,FL1002
Florida,FL,12,2023,0.999,Background checks,Sales from dealer,handgun,#N/A,FL1002
Florida,FL,12,2015,1,Background checks,Sales from dealer,long gun,#N/A,FL1004
Florida,FL,12,2016,1,Background checks,Sales from dealer,long gun,#N/A,FL1004
Florida,FL,12,2017,1,Background checks,Sales from dealer,long gun,#N/A,FL1004
Florida,FL,12,2018,1,Background checks,Sales from dealer,long gun,#N/A,FL1004
Florida,FL,12,2019,1,Background checks,Sales from dealer,long gun,#N/A,FL1004
Florida,FL,12,2020,1,Background checks,Sales from dealer,long gun,#N/A,FL1004
Florida,FL,12,2021,1,Background checks,Sales from dealer,long gun,#N/A,FL1004
Florida,FL,12,2022,1,Background checks,Sales from dealer,long gun,#N/A,FL1004
Florida,FL,12,2023,0.999,Background checks,Sales from dealer,long gun,#N/A,FL1004
Florida,FL,12,2015,0,Carrying a concealed weapon (ccw),May issue,handgun,#N/A,FL1005
Florida,FL,12,2016,0,Carrying a concealed weapon (ccw),May issue,handgun,#N/A,FL1005
Florida,FL,12,2017,0,Carrying a concealed weapon (ccw),May issue,handgun,#N/A,FL1005
Florida,FL,12,2018,0,Carrying a concealed weapon (ccw),May issue,handgun,#N/A,FL1005
Florida,FL,12,2019,0,Carrying a concealed weapon (ccw),May issue,handgun,#N/A,FL1005
Florida,FL,12,2020,0,Carrying a concealed weapon (ccw),May issue,handgun,#N/A,FL1005
Florida,FL,12,2021,0,Carrying a concealed weapon (ccw),May issue,handgun,#N/A,FL1005
Florida,FL,12,2022,0,Carrying a concealed weapon (ccw),May issue,handgun,#N/A,FL1005
Florida,FL,12,2023,0,Carrying a concealed weapon (ccw),May issue,handgun,#N/A,FL1005
Florida,FL,12,2015,1,Carrying a concealed weapon (ccw),Shall issue,handgun,#N/A,FL1006
Florida,FL,12,2016,1,Carrying a concealed weapon (ccw),Shall issue,handgun,#N/A,FL1006
Florida,FL,12,2017,1,Carrying a concealed weapon (ccw),Shall issue,handgun,#N/A,FL1006
Florida,FL,12,2018,1,Carrying a concealed weapon (ccw),Shall issue,handgun,#N/A,FL1006
Florida,FL,12,2019,1,Carrying a concealed weapon (ccw),Shall issue,handgun,#N/A,FL1006
Florida,FL,12,2020,1,Carrying a concealed weapon (ccw),Shall issue,handgun,#N/A,FL1006
Florida,FL,12,2021,1,Carrying a concealed weapon (ccw),Shall issue,handgun,#N/A,FL1006
Florida,FL,12,2022,1,Carrying a concealed weapon (ccw),Shall issue,handgun,#N/A,FL1006
Florida,FL,12,2023,0.498,Carrying a concealed weapon (ccw),Shall issue,handgun,#N/A,FL1006
Florida,FL,12,2015,0,Castle doctrine,N/A,handgun and long gun,#N/A,FL1007
Florida,FL,12,2016,0,Castle doctrine,N/A,handgun and long gun,#N/A,FL1007
Florida,FL,12,2017,0,Castle doctrine,N/A,handgun and long gun,#N/A,FL1007
Florida,FL,12,2018,0,Castle doctrine,N/A,handgun and long gun,#N/A,FL1007
Florida,FL,12,2019,0,Castle doctrine,N/A,handgun and long gun,#N/A,FL1007
Florida,FL,12,2020,0,Castle doctrine,N/A,handgun and long gun,#N/A,FL1007
Florida,FL,12,2021,0,Castle doctrine,N/A,handgun and long gun,#N/A,FL1007
Florida,FL,12,2022,0,Castle doctrine,N/A,handgun and long gun,#N/A,FL1007
Florida,FL,12,2023,0,Castle doctrine,N/A,handgun and long gun,#N/A,FL1007
Florida,FL,12,2015,1,Castle doctrine,Stand your ground,handgun and long gun,#N/A,FL1008
Florida,FL,12,2016,1,Castle doctrine,Stand your ground,handgun and long gun,#N/A,FL1008
Florida,FL,12,2017,1,Castle doctrine,Stand your ground,handgun and long gun,#N/A,FL1008
Florida,FL,12,2018,1,Castle doctrine,Stand your ground,handgun and long gun,#N/A,FL1008
Florida,FL,12,2019,1,Castle doctrine,Stand your ground,handgun and long gun,#N/A,FL1008
Florida,FL,12,2020,1,Castle doctrine,Stand your ground,handgun and long gun,#N/A,FL1008
Florida,FL,12,2021,1,Castle doctrine,Stand your ground,handgun and long gun,#N/A,FL1008
Florida,FL,12,2022,1,Castle doctrine,Stand your ground,handgun and long gun,#N/A,FL1008
Florida,FL,12,2023,0.999,Castle doctrine,Stand your ground,handgun and long gun,#N/A,FL1008
Florida,FL,12,2015,1,Child access laws,Negligent storage,handgun and long gun,#N/A,FL1010
Florida,FL,12,2016,1,Child access laws,Negligent storage,handgun and long gun,#N/A,FL1010
Florida,FL,12,2017,1,Child access laws,Negligent storage,handgun and long gun,#N/A,FL1010
Florida,FL,12,2018,1,Child access laws,Negligent storage,handgun and long gun,#N/A,FL1010
Florida,FL,12,2019,1,Child access laws,Negligent storage,handgun and long gun,#N/A,FL1010
Florida,FL,12,2020,1,Child access laws,Negligent storage,handgun and long gun,#N/A,FL1010
Florida,FL,12,2021,1,Child access laws,Negligent storage,handgun and long gun,#N/A,FL1010
Florida,FL,12,2022,1,Child access laws,Negligent storage,handgun and long gun,#N/A,FL1010
Florida,FL,12,2023,0.999,Child access laws,Negligent storage,handgun and long gun,#N/A,FL1010
Florida,FL,12,2015,1,Minimum age,Youth possession,long gun,18,FL1012
Florida,FL,12,2016,1,Minimum age,Youth possession,long gun,18,FL1012
Florida,FL,12,2017,1,Minimum age,Youth possession,long gun,18,FL1012
Florida,FL,12,2018,1,Minimum age,Youth possession,long gun,18,FL1012
Florida,FL,12,2019,1,Minimum age,Youth possession,long gun,18,FL1012
Florida,FL,12,2020,1,Minimum age,Youth possession,long gun,18,FL1012
Florida,FL,12,2021,1,Minimum age,Youth possession,long gun,18,FL1012
Florida,FL,12,2022,1,Minimum age,Youth possession,long gun,18,FL1012
Florida,FL,12,2023,0.999,Minimum age,Youth possession,long gun,18,FL1012
Florida,FL,12,2015,0,Minimum age,Purchase and sale,handgun,16,FL1014
Florida,FL,12,2016,0,Minimum age,Purchase and sale,handgun,16,FL1014
Florida,FL,12,2017,0,Minimum age,Purchase and sale,handgun,16,FL1014
Florida,FL,12,2018,0,Minimum age,Purchase and sale,handgun,16,FL1014
Florida,FL,12,2019,0,Minimum age,Purchase and sale,handgun,16,FL1014
Florida,FL,12,2020,0,Minimum age,Purchase and sale,handgun,16,FL1014
Florida,FL,12,2021,0,Minimum age,Purchase and sale,handgun,16,FL1014
Florida,FL,12,2022,0,Minimum age,Purchase and sale,handgun,16,FL1014
Florida,FL,12,2023,0,Minimum age,Purchase and sale,handgun,16,FL1014
Florida,FL,12,2015,1,Minimum age,Purchase and sale,long gun,18,FL1015
Florida,FL,12,2016,1,Minimum age,Purchase and sale,long gun,18,FL1015
Florida,FL,12,2017,1,Minimum age,Purchase and sale,long gun,18,FL1015
Florida,FL,12,2018,0.186,Minimum age,Purchase and sale,long gun,18,FL1015
Florida,FL,12,2019,0,Minimum age,Purchase and sale,long gun,18,FL1015
Florida,FL,12,2020,0,Minimum age,Purchase and sale,long gun,18,FL1015
Florida,FL,12,2021,0,Minimum age,Purchase and sale,long gun,18,FL1015
Florida,FL,12,2022,0,Minimum age,Purchase and sale,long gun,18,FL1015
Florida,FL,12,2023,0,Minimum age,Purchase and sale,long gun,18,FL1015
Florida,FL,12,2015,1,Open carry,Prohibited,long gun,#N/A,FL1018
Florida,FL,12,2016,1,Open carry,Prohibited,long gun,#N/A,FL1018
Florida,FL,12,2017,1,Open carry,Prohibited,long gun,#N/A,FL1018
Florida,FL,12,2018,1,Open carry,Prohibited,long gun,#N/A,FL1018
Florida,FL,12,2019,1,Open carry,Prohibited,long gun,#N/A,FL1018
Florida,FL,12,2020,1,Open carry,Prohibited,long gun,#N/A,FL1018
Florida,FL,12,2021,1,Open carry,Prohibited,long gun,#N/A,FL1018
Florida,FL,12,2022,1,Open carry,Prohibited,long gun,#N/A,FL1018
Florida,FL,12,2023,0.999,Open carry,Prohibited,long gun,#N/A,FL1018
Florida,FL,12,2015,1,Waiting period,N/A,handgun,#N/A,FL1020
Florida,FL,12,2016,1,Waiting period,N/A,handgun,#N/A,FL1020
Florida,FL,12,2017,1,Waiting period,N/A,handgun,#N/A,FL1020
Florida,FL,12,2018,0.186,Waiting period,N/A,handgun,#N/A,FL1020
Florida,FL,12,2019,0,Waiting period,N/A,handgun,#N/A,FL1020
Florida,FL,12,2020,0,Waiting period,N/A,handgun,#N/A,FL1020
Florida,FL,12,2021,0,Waiting period,N/A,handgun,#N/A,FL1020
Florida,FL,12,2022,0,Waiting period,N/A,handgun,#N/A,FL1020
Florida,FL,12,2023,0,Waiting period,N/A,handgun,#N/A,FL1020
Florida,FL,12,2015,1,Open carry,Prohibited,handgun,#N/A,FL1025
Florida,FL,12,2016,1,Open carry,Prohibited,handgun,#N/A,FL1025
Florida,FL,12,2017,1,Open carry,Prohibited,handgun,#N/A,FL1025
Florida,FL,12,2018,1,Open carry,Prohibited,handgun,#N/A,FL1025
Florida,FL,12,2019,1,Open carry,Prohibited,handgun,#N/A,FL1025
Florida,FL,12,2020,1,Open carry,Prohibited,handgun,#N/A,FL1025
Florida,FL,12,2021,1,Open carry,Prohibited,handgun,#N/A,FL1025
Florida,FL,12,2022,1,Open carry,Prohibited,handgun,#N/A,FL1025
Florida,FL,12,2023,0.999,Open carry,Prohibited,handgun,#N/A,FL1025
Florida,FL,12,2015,1,Minimum age,Youth possession,handgun,18,FL1028
Florida,FL,12,2016,1,Minimum age,Youth possession,handgun,18,FL1028
Florida,FL,12,2017,1,Minimum age,Youth possession,handgun,18,FL1028
Florida,FL,12,2018,1,Minimum age,Youth possession,handgun,18,FL1028
Florida,FL,12,2019,1,Minimum age,Youth possession,handgun,18,FL1028
Florida,FL,12,2020,1,Minimum age,Youth possession,handgun,18,FL1028
Florida,FL,12,2021,1,Minimum age,Youth possession,handgun,18,FL1028
Florida,FL,12,2022,1,Minimum age,Youth possession,handgun,18,FL1028
Florida,FL,12,2023,0.999,Minimum age,Youth possession,handgun,18,FL1028
Florida,FL,12,2015,1,Minimum age,Purchase and sale,handgun,18,FL1029
Florida,FL,12,2016,1,Minimum age,Purchase and sale,handgun,18,FL1029
Florida,FL,12,2017,1,Minimum age,Purchase and sale,handgun,18,FL1029
Florida,FL,12,2018,0.186,Minimum age,Purchase and sale,handgun,18,FL1029
Florida,FL,12,2019,0,Minimum age,Purchase and sale,handgun,18,FL1029
Florida,FL,12,2020,0,Minimum age,Purchase and sale,handgun,18,FL1029
Florida,FL,12,2021,0,Minimum age,Purchase and sale,handgun,18,FL1029
Florida,FL,12,2022,0,Minimum age,Purchase and sale,handgun,18,FL1029
Florida,FL,12,2023,0,Minimum age,Purchase and sale,handgun,18,FL1029
Florida,FL,12,2015,0,Minimum age,Purchase and sale,handgun,21,FL1031
Florida,FL,12,2016,0,Minimum age,Purchase and sale,handgun,21,FL1031
Florida,FL,12,2017,0,Minimum age,Purchase and sale,handgun,21,FL1031
Florida,FL,12,2018,0.814,Minimum age,Purchase and sale,handgun,21,FL1031
Florida,FL,12,2019,1,Minimum age,Purchase and sale,handgun,21,FL1031
Florida,FL,12,2020,1,Minimum age,Purchase and sale,handgun,21,FL1031
Florida,FL,12,2021,1,Minimum age,Purchase and sale,handgun,21,FL1031
